date,f1,f2,f3,f4,f5,f6,f7,f8
1997-08-01,-0.137975381,0.010695,0.020936764,-0.073019936,0.069654215,0.206572886,-0.027370014,0.067575422
1997-09-01,-0.248358856,-0.000307133,0.021307468,0.071155437,-0.077407836,0.020172124,-0.006416073,-0.081366781
1997-10-01,-0.212600892,-0.100251135,-0.056064636,0.123356197,-0.060664819,0.120424876,-0.076041578,0.099170574
1997-11-01,-0.238460785,-0.209101216,-0.090824161,0.070430942,-0.030718364,0.15190443,-0.125965204,0.058400628
1997-12-01,0.012458034,-0.13805407,-0.004166637,-0.003075054,-0.009878819,0.008992909,0.005532092,-0.210839941
1998-01-01,-0.100904889,-0.110946183,-0.004901352,0.160825547,-0.080905198,0.131755789,-0.136225493,-0.012289135
1998-02-01,-0.080690999,-0.047990078,0.073037852,0.152588013,0.052620164,-0.102705298,-0.222606466,0.093279455
1998-03-01,0.026790085,-0.109999255,0.086269354,0.060872476,0.060800287,-0.06970596,-0.123056743,-0.049466072
1998-04-01,-0.154523996,0.002010385,0.104701937,0.108995929,0.105354225,0.084558896,-0.268175759,-0.130744904
1998-05-01,-0.1398878,-0.022964677,0.104649102,-0.004728552,-0.002970897,0.018692259,0.048471761,0.009765756
1998-06-01,0.230352246,-0.240418394,0.055270706,0.082703425,0.014235084,-0.077173075,-0.014472124,-0.302522615
1998-07-01,0.155132302,0.018643991,0.25969847,0.112819142,0.104466602,-0.099931827,-0.102737367,-0.13370032
1998-08-01,-0.429409213,-0.201248226,-0.160054373,-0.039229844,-0.232007202,0.235580189,0.325419912,0.228390914
1998-09-01,0.172248461,-0.151786835,0.115800128,0.341975033,-0.203197622,0.201109558,0.152876345,0.022168889
1998-10-01,-0.048624666,0.100192848,0.202355628,0.354278037,-0.121308458,0.235854652,0.188776999,0.21338526
1998-11-01,-0.080320576,-0.144684798,-0.054632276,0.035950862,0.115766836,-0.362113447,-0.263777308,-0.033359876
1998-12-01,-0.125027357,-0.019091346,0.095230701,0.233480835,0.045352414,-0.020310516,-0.041458685,-0.043007001
1999-01-01,-0.111339522,0.038278088,0.105739568,0.141102581,0.119532526,-0.134122707,-0.095334485,0.041189339
1999-02-01,-0.189135774,-0.246892745,-0.109722209,-0.057235712,-0.017829406,-0.202577329,0.043928625,-0.120596886
1999-03-01,0.00103483,0.02391185,0.25175412,-0.087533262,0.208163475,-0.030271486,-0.047142405,-0.074042678
1999-04-01,-0.047848962,0.269160398,0.350100981,0.138550169,0.108455167,0.096081621,0.009585634,-0.021698279
1999-05-01,-0.169582644,-0.379450441,-0.33009833,-0.050448969,0.016674837,-0.220572684,0.026141051,0.038138826
1999-06-01,0.046112016,-0.113077555,0.053470563,-0.158434384,0.1835172,-0.166183714,0.128376146,-0.124406202
1999-07-01,-0.129586848,0.093703909,0.23479762,0.149419933,0.152804642,0.133913334,-0.144182705,0.024808017
1999-08-01,-0.156907471,-0.14603083,-0.011249851,-0.038649123,0.120804559,0.09572951,0.144540627,0.08852029
1999-09-01,0.078581846,0.028027275,0.196538611,0.053131348,0.095554283,0.050882169,-0.011678578,0.083010401
1999-10-01,-0.294125632,-0.270018811,-0.238956865,-0.048410728,0.030047946,0.027122784,0.11630042,0.157146945
1999-11-01,-0.117134526,-0.073387412,0.010189619,0.127975071,0.141634271,-0.050144346,-0.257143429,-0.036988296
1999-12-01,-0.290109256,-0.020640038,0.00785621,0.013520284,0.147874649,-0.016647424,0.015079145,0.067891341
2000-01-01,-0.164459784,-0.074597913,0.062984301,-0.043869451,0.181697983,-0.094433925,-0.125477491,0.022326447
2000-02-01,-0.061858051,0.006407797,0.194532246,-0.098300131,0.176190643,0.028089951,0.049106778,-0.292644205
2000-03-01,-0.166174366,0.013797404,0.079523118,0.10244779,0.064050945,0.111995449,0.005628454,0.052980295
2000-04-01,-0.043919188,-0.570850872,-0.468705529,0.14085627,-0.074657639,-0.011505777,-0.057800659,0.053281574
2000-05-01,0.092188591,-0.021336363,0.294210967,-0.415175684,0.131443698,-0.133635854,0.282177722,-0.263927028
2000-06-01,-0.070510171,0.257434094,0.394770321,0.244509411,-0.003117308,0.225961934,-0.191824501,0.244032199
2000-07-01,0.185816061,-0.323976052,-0.161027727,0.028068627,-0.096245179,-0.088375721,-0.033250125,0.010415118
2000-08-01,0.274823505,-0.293027144,-0.016915339,0.057836721,-0.045885097,-0.108502871,-0.039463756,-0.138670328
2000-09-01,-0.204746771,0.335542873,0.441718742,-0.049736485,0.061616708,0.175383147,0.056055248,-0.015313477
2000-10-01,0.231861856,-0.465410747,-0.109861624,-0.059438203,-0.081273479,-0.001130183,0.079840221,-0.134171369
2000-11-01,0.125288808,-0.125347591,0.19563143,-0.006232155,-0.005516314,0.038592869,0.070834624,-0.098359981
2000-12-01,0.182044842,-0.029278488,0.144454751,0.319500082,-0.177803299,0.15895326,0.154960776,0.016903414
2001-01-01,0.339528967,0.17063537,0.385904755,0.305633061,-0.113883083,0.0893994,0.128197744,0.058100448
2001-02-01,0.294466523,-0.287344981,-0.037425109,0.113910853,-0.142821673,-0.166638858,0.222828074,-0.154001961
2001-03-01,0.377098593,-0.300010745,0.021472301,0.073530709,-0.165366006,0.087388952,0.355640636,-0.176188091
2001-04-01,0.407529793,0.098854897,0.315485029,0.054398063,0.103876817,-0.001063629,0.257355706,-0.034062526
2001-05-01,0.194008511,0.229396529,0.217187663,0.11667786,0.078422455,-0.374301479,-0.007133307,0.054899432
2001-06-01,0.435312871,-0.199840414,-0.123171186,0.165135765,0.012814153,-0.183923208,0.199921509,-0.109781727
2001-07-01,0.344902703,-0.252202287,-0.213860446,0.055183185,0.080814135,-0.234011533,0.24071503,0.013121051
2001-08-01,0.322810163,0.252518928,0.286464227,0.16802493,0.077961371,-0.114166426,0.389775405,0.052444512
2001-09-01,0.646685579,-0.094749955,0.092151872,0.257814068,0.210884728,0.698483761,0.623450974,0.298761393
2001-10-01,0.306716977,-0.126587415,-0.420022802,0.235565145,-0.219306586,-0.790887424,0.325533756,-0.36947841
2001-11-01,0.417572755,0.221912182,0.021412629,0.213228896,0.298883616,-0.15573794,0.26302422,0.150273585
2001-12-01,0.282563842,0.047722153,-0.132332792,0.060427283,0.289949877,-0.240155526,0.186085363,0.219298789
2002-01-01,0.056091542,0.272599041,0.019558784,0.061453218,0.234907019,-0.189160419,0.276902037,0.022223063
2002-02-01,0.107599557,0.034159754,-0.016679491,0.062298965,0.29888695,-0.130577432,0.265346814,-0.119091238
2002-03-01,-0.056333076,0.317559088,0.043066702,-0.028449302,0.379577939,-0.276805271,0.148734964,0.171654093
2002-04-01,0.091507362,0.089436854,-0.074357176,0.051719723,0.178814235,-0.064406493,0.335096875,0.169458352
2002-05-01,0.070368678,-0.181773113,-0.310483673,0.197561454,0.178078452,-0.104472354,0.196048373,0.220564864
2002-06-01,-0.051330684,0.059243281,-0.106037753,0.172019069,0.163631388,0.111475346,0.405106223,0.109914398
2002-07-01,0.195703733,-0.011018556,0.062705995,0.154978227,0.209687948,0.329044738,0.415168594,0.136632451
2002-08-01,0.100080531,0.079933976,-0.040656013,0.172308087,0.125186677,-0.081621563,0.14602877,0.001564151
2002-09-01,0.201257201,-0.100005756,0.010734205,0.120459797,0.121081235,0.014147584,0.31183401,-0.032841905
2002-10-01,0.142274221,-0.020708111,0.077771825,0.023007355,0.219032097,-0.001082756,0.246067175,0.072604276
2002-11-01,0.09913748,0.017206132,-0.194413643,0.319552902,0.150290014,-0.188899704,0.119731969,0.197185328
2002-12-01,0.246031575,-0.028968369,0.049402632,0.122131677,0.227062442,-0.174583428,0.230689459,0.021348895
2003-01-01,-0.16240869,0.306509534,0.209809066,0.173054684,0.252854103,0.05371556,0.238595691,0.113906575
2003-02-01,0.205503018,0.032284975,0.128009814,0.083319293,0.175785499,0.086673183,0.338827437,0.068348362
2003-03-01,0.173812332,-0.16781893,-0.176306913,0.163196769,0.101143161,-0.220036858,0.121492816,0.03910418
2003-04-01,0.388690541,-0.565777844,-0.514031204,0.210696322,0.137047081,-0.484789556,-0.007155533,-0.004280576
2003-05-01,0.037577632,0.330558713,0.153584777,0.507570989,0.196691129,-0.074084969,-0.07916367,0.332713277
2003-06-01,-0.035557289,0.411676165,0.290015994,0.27916467,0.129179382,-0.203056174,0.163124575,0.092579047
2003-07-01,0.015967743,-0.077112397,0.037697342,-0.150157039,0.326970526,-0.197391923,0.308263615,0.033660136
2003-08-01,0.015975514,0.018587054,0.085106822,-0.06906466,0.424779319,-0.079211481,0.13633672,-0.041558822
2003-09-01,-0.153895331,0.001475701,-0.085766033,0.207072121,0.113849941,-0.249142289,0.104147176,0.088234489
2003-10-01,-0.027363339,-0.227363714,-0.165956145,0.315936355,0.210918535,-0.109760304,-0.098042072,0.267267217
2003-11-01,-0.17404204,0.024024567,-0.03705288,0.142104876,0.2778434,-0.032866593,0.137049122,0.284220856
2003-12-01,-0.023492223,0.108210101,0.166583457,0.221662657,0.358538818,0.020884695,0.04739183,0.15810829
2004-01-01,-0.081189646,0.169321618,0.134283318,0.273333121,0.275691319,-0.056990483,-0.032833584,0.119059536
2004-02-01,-0.077718746,-0.193084635,-0.162056685,0.145492557,0.173673418,0.029056159,0.108919344,0.113311115
2004-03-01,-0.080609122,-0.173459767,-0.002112373,0.168159838,0.166130827,0.014738869,0.087602512,-0.144383535
2004-04-01,-0.137941825,-0.267531797,-0.00264637,-0.041499242,0.409089537,0.076535435,0.000313914,-0.00118898
2004-05-01,-0.30361263,0.045930789,0.140740082,-0.105723192,0.407874778,0.100787388,0.256375394,-0.035886731
2004-06-01,0.114352153,-0.151781436,-0.037940747,0.08526154,0.377570218,-0.213922042,-0.044337804,0.112409458
2004-07-01,-0.164463314,-0.244309548,-0.188840257,0.237526134,0.275398135,0.082970971,-0.027579844,0.128636734
2004-08-01,-0.064702927,-0.074146599,0.035188203,0.143799009,0.261275169,0.057280388,0.152315664,0.004556757
2004-09-01,-0.133354397,0.055368129,0.074511798,0.181553891,0.29206279,-0.072855242,0.030965142,0.060055724
2004-10-01,-0.306670951,0.273785206,0.308076734,0.136517733,0.255534745,-0.014399822,0.209454149,0.065338429
2004-11-01,0.009467791,-0.176907281,0.013107214,0.168824429,0.264404059,-0.157389122,-0.051451926,0.335826148
2004-12-01,-0.265058669,-0.49351079,-0.429902433,0.243387589,0.131125891,-0.239127927,-0.117064319,0.355533549
2005-01-01,-0.010421419,-0.076945,0.165535601,0.001094272,0.308663801,-0.02190246,0.231177296,-0.123167863
2005-02-01,-0.317501396,0.149323353,0.30296121,0.109114776,0.257556358,-0.032014369,0.09355741,-0.074431648
2005-03-01,0.003835119,-0.163658471,0.117710271,-0.022789389,0.36082221,-0.044755951,-0.01362879,0.077596474
2005-04-01,-0.186032693,-0.241081939,0.029706977,0.118174541,0.16474142,0.051574013,0.11775444,-0.077009653
2005-05-01,-0.026195291,-0.433898089,-0.128070347,0.178202261,0.081443076,-0.134951552,0.011945831,-0.013297361
2005-06-01,-0.206344418,-0.041380953,0.167962477,0.201266054,0.274302122,-0.07410919,-0.140069867,-0.13652987
2005-07-01,-0.159053784,0.16389789,0.480295828,-0.008159963,0.385872044,-0.069174385,0.054542418,-0.101969939
2005-08-01,-0.184840676,-0.103104868,0.228192202,0.103393513,0.159182207,-0.125054941,0.10539218,0.17253475
2005-09-01,0.161812011,0.267448135,0.813890424,0.106150984,0.364656097,0.171103892,0.024352634,0.044623756
2005-10-01,-0.200630265,-1.041575416,-0.665268845,-0.035952948,-0.023008025,-0.291226357,-0.011748785,0.098284575
2005-11-01,-0.229060759,-0.763661159,-0.420089559,0.12037434,0.032286353,-0.342642764,-0.147989281,-0.020408057
2005-12-01,-0.218896917,0.255884215,0.477851752,0.14176768,0.272153861,0.088386856,-0.064261273,0.145493665
2006-01-01,-0.357438622,0.169246292,0.507811086,0.187234011,0.285601638,0.185997002,-0.104289248,0.112707565
2006-02-01,-0.010242473,-0.686350235,-0.242129729,0.059887568,-0.009385918,-0.32840484,0.0103177,-0.046492706
2006-03-01,-0.250494809,-0.050279339,0.331715548,0.027759661,0.241500383,0.057266606,-0.147990893,-0.026215777
2006-04-01,-0.112474035,0.058323394,0.430411933,-0.005068076,0.255783305,0.182646354,-0.008434004,0.234955775
2006-05-01,0.060798493,-0.331685218,0.085883986,0.106251846,0.045686768,-0.058834655,0.024322782,0.296336125
2006-06-01,-0.093926604,-0.267084687,0.02379267,-0.042421266,0.090296432,0.08233411,-0.036038616,-0.053419171
2006-07-01,0.104474892,0.027351335,0.321161992,0.001718049,0.121753694,0.01617192,0.041536492,-0.069486731
2006-08-01,-0.114936142,-0.049355837,0.058506575,0.165139987,-0.082730829,-0.066397675,-0.056060474,0.065163403
2006-09-01,0.116259725,-0.803714845,-0.519603883,0.248539442,-0.202425667,-0.244041882,-0.292923003,-0.043651335
2006-10-01,0.13965445,-0.081171351,0.122280099,0.03903447,0.091469753,-0.01392355,-0.247786464,0.028126709
2006-11-01,-0.054109577,0.373849462,0.534692643,0.084801516,0.036949226,0.110983876,-0.035742775,0.023047028
2006-12-01,-0.321959837,0.183228651,0.313328563,0.054856939,-0.020664155,0.127249904,-0.004564388,0.222040986
2007-01-01,0.193619444,-0.437922122,-0.127472015,-0.081310956,-0.048236252,-0.206632646,-0.139744332,-0.150905864
2007-02-01,-0.150289399,0.226323085,0.30369134,-0.034505978,-0.051545496,-0.010373145,0.023525166,0.055311118
2007-03-01,-0.144270586,0.012829966,0.141698363,0.072222105,-0.104906057,0.13749763,-0.025412297,0.138709429
2007-04-01,0.126447999,-0.22449233,-0.027907157,0.041142976,-0.036691199,-0.005864352,-0.092940557,0.307729114
2007-05-01,-0.026395803,0.011311118,0.177921926,-0.013409797,-0.069488388,-0.117556619,-0.169435554,-0.045572939
2007-06-01,0.058159802,-0.197006432,0.01449137,-0.125201159,-0.050325745,-0.065910741,-0.075207062,0.067915183
2007-07-01,0.147224359,0.027017174,0.11712758,0.030248914,-0.06603852,-0.050019533,-0.061048789,0.08796834
2007-08-01,0.320208004,-0.271266377,-0.166782427,0.085665184,-0.188285721,0.247866726,0.16908695,0.088818447
2007-09-01,-0.018798301,0.498576214,0.399599166,0.035507391,-0.146661961,0.031419711,-0.069972397,0.070511279
2007-10-01,0.231240407,-0.003431856,0.064573637,0.058439709,-0.143116582,-0.070634568,-0.196003177,0.130880695
2007-11-01,-0.016547549,0.381572306,0.355815007,0.083220276,-0.299612083,0.381967522,0.18078336,0.191941776
2007-12-01,0.298522124,-0.406953,-0.3625344,-0.142370768,-0.375409387,-0.152381385,-0.090674659,-0.136063897
2008-01-01,0.240430927,0.177937268,0.123177281,0.05504138,-0.348108179,0.268692781,0.107841095,-0.001734512
2008-02-01,0.487243533,0.001433888,-0.079545718,0.081613018,-0.197879366,0.306530797,0.021368305,0.0907376
2008-03-01,0.396935416,0.234633441,0.065164169,0.07235992,-0.2214046,0.267560847,0.06285521,0.128469952
2008-04-01,0.443738409,0.076093108,-0.144750586,-0.249385162,-0.078061714,-0.279577426,-0.016493569,0.010973789
2008-05-01,0.269644921,0.409077454,0.158514681,-0.241317495,0.07503977,-0.06359868,-0.113789104,0.241605827
2008-06-01,0.328558524,0.332961803,0.231131909,-0.373070562,0.187814029,0.053902496,0.265520572,-0.033983457
2008-07-01,0.595461688,-0.013754686,-0.277757061,-0.185788177,-0.051258087,0.018071348,0.11807454,-0.111571905
2008-08-01,0.788844815,-0.478130045,-0.802258345,-0.244651772,-0.164847583,-0.366274827,-0.08051448,-0.257533174
2008-09-01,1.18552824,0.401466029,0.148519537,-0.190784746,0.236524587,0.211537307,0.065760358,-0.18697741
2008-10-01,0.957897519,-1.028423024,-1.345872722,-0.750601897,-0.067279592,0.569936175,1.214974747,0.057275896
2008-11-01,1.345695347,-0.288124125,-1.025708984,-0.127142776,-0.115688196,0.088210993,0.30405718,-0.384381535
2008-12-01,1.349452103,1.43901115,0.248189565,0.223355899,0.087447402,0.147123202,0.279317743,-0.187891128
2009-01-01,1.173058619,1.584010578,0.621094039,-0.494228974,0.296818863,-0.165149414,0.20966549,-0.280829469
2009-02-01,0.7852473,0.660990817,-0.319715565,-0.654249188,-0.085446471,-0.324910401,0.587982513,-0.154094472
2009-03-01,1.310559058,0.077126356,-0.677616775,-0.470682457,0.009836905,-0.077260876,0.317680757,0.170641141
2009-04-01,0.769347289,1.046344349,-0.27323942,-0.21000356,-0.03317542,-0.597019758,-0.074158057,0.262113605
2009-05-01,0.657017723,0.8044706,-0.302432367,-0.106203336,-0.020683539,-0.500596195,-0.147878354,0.36566833
2009-06-01,0.43196989,1.278638729,0.153457222,-0.307353653,0.027343987,-0.395757086,0.10143544,0.192439144
2009-07-01,0.383756062,-0.161438782,-1.263001932,-0.117543262,-0.362941579,-0.325683005,0.07857887,0.37986963
2009-08-01,0.145820273,1.057016905,-0.13771674,-0.133061284,-0.02101371,-0.214802839,-0.098377095,0.237629655
2009-09-01,0.37961747,0.372030163,-0.673511021,-0.152664472,-0.208903233,-0.222971276,-0.023745405,0.455406736
2009-10-01,0.401994319,0.666419176,-0.274227939,-0.26177333,-0.118750977,-0.083116685,-0.009099079,0.312113293
2009-11-01,0.133409999,0.543358949,-0.383643389,-0.262374649,-0.146839286,0.006686218,-0.06156225,0.138621475
2009-12-01,0.35753978,0.281104883,-0.585201425,-0.385684516,-0.157211585,-0.259226925,-0.106916542,-0.025806869
2010-01-01,-0.007652253,0.536064682,-0.300453114,-0.396979678,-0.156402316,0.105179577,-0.025260744,0.081424424
2010-02-01,0.497266297,-0.151962491,-0.634572669,-0.377175173,-0.099487656,0.33588739,0.061600634,0.112773868
2010-03-01,-0.149085925,0.727345543,-0.220609235,-0.299934083,-0.181197112,-0.054245289,-0.112672075,-0.086261223
2010-04-01,-0.015132569,0.312737229,-0.463725375,-0.281165504,-0.135481076,0.134993357,-0.204008697,0.146853189
2010-05-01,0.0173811,0.149803152,-0.628450343,-0.37962792,-0.317318727,0.514376962,0.193294505,-0.173358887
2010-06-01,0.313010534,0.309458995,-0.404041031,-0.415591251,-0.163744482,0.319811836,-0.055254247,0.031409544
2010-07-01,0.109660956,0.589745461,-0.230534029,-0.250096081,-0.185948781,0.462756797,-0.036362579,0.277896354
2010-08-01,0.298931954,0.371260781,-0.308166036,-0.160887316,-0.169676866,0.309018057,-0.188106761,0.134674251
2010-09-01,0.194890576,0.345256774,-0.337156106,-0.316152815,-0.213854029,0.163320162,-0.253737463,0.124877067
2010-10-01,0.129751367,0.613699584,-0.148006313,-0.233014846,-0.167272671,0.244870329,-0.242983092,0.175313906
2010-11-01,0.25709959,0.220785901,-0.423719685,-0.437722457,-0.193001138,0.089191031,-0.22369716,0.00235782
2010-12-01,-0.027755472,0.462315003,-0.291377641,-0.489066884,-0.027088203,0.151910833,-0.174713053,-0.083797279
2011-01-01,0.058112871,0.38589889,-0.419827211,-0.259904491,-0.216409396,0.014993531,-0.230275641,0.2181717
2011-02-01,0.231985646,0.364087234,-0.431223864,-0.35156642,-0.091239857,0.299996773,-0.375935349,0.147478155
2011-03-01,-0.008027052,0.493468592,-0.264522462,-0.300620423,-0.238656527,0.371449461,-0.081473912,0.130701845
2011-04-01,0.245980172,0.411039594,-0.292994871,-0.282614106,-0.133416546,0.177099953,-0.328068512,-0.068080767
2011-05-01,0.22439292,0.217178256,-0.523599333,-0.190192044,-0.230268153,0.20029924,-0.210910799,0.024618693
2011-06-01,0.201066761,0.054637812,-0.591117503,-0.273290955,-0.248436339,0.252632077,-0.091354911,-0.018442444
2011-07-01,0.002767203,0.620138466,-0.247569324,-0.207536672,-0.097029761,0.291595409,-0.164523289,0.125648022
2011-08-01,0.269058124,0.234306662,-0.398395323,-0.184808033,-0.310243091,0.584885068,0.222517015,0.005718044
2011-09-01,0.118430189,0.366989508,-0.345073384,-0.425362134,-0.225780042,0.072337866,-0.107951047,-0.405513893
2011-10-01,0.12394388,0.092014729,-0.500919243,-0.324470019,-0.185399494,0.160508983,-0.247098429,0.028111885
2011-11-01,0.175377367,0.476568731,-0.100933344,-0.205368749,-0.092860907,0.173508001,-0.229413302,-0.09256756
2011-12-01,0.020007122,0.067552147,-0.515003337,-0.294351741,-0.207407542,0.112256604,-0.285056448,0.057911092
2012-01-01,-0.118130644,0.532228555,-0.151423648,-0.18376938,-0.087400287,0.246557582,-0.335836915,0.030378133
2012-02-01,0.085148801,0.244075625,-0.278557833,-0.192657081,-0.165562552,0.121516798,-0.309262311,0.131616124
2012-03-01,0.15489098,0.224575492,-0.21300891,-0.265633177,-0.046936127,0.08692009,-0.409793403,-0.188217007
2012-04-01,0.122288202,0.138316938,-0.380684822,-0.231170211,-0.150082251,0.20876324,-0.118277372,0.08158773
2012-05-01,0.228159058,-0.017530481,-0.493567599,-0.233363675,-0.2085861,0.134965041,-0.116133639,-0.190301549
2012-06-01,0.228630481,0.234189924,-0.228823463,-0.236086043,-0.083183686,0.311136023,-0.056539885,-0.031769463
2012-07-01,0.152941502,0.39877657,-0.052796239,-0.16251936,-0.033425791,0.211083907,-0.247430917,-0.029868319
2012-08-01,0.145448353,0.672810358,0.186712194,-0.219962501,0.053972753,0.189841129,-0.20951598,-0.082219512
2012-09-01,0.016037744,0.211446037,-0.257111472,-0.05609242,-0.109321108,-0.018375425,-0.294925301,0.141786424
2012-10-01,0.158864622,-0.043040133,-0.358575459,-0.157696373,-0.091655854,0.084178132,-0.170370034,-0.002953932
2012-11-01,0.06014348,-0.185296212,-0.575695824,-0.200700507,-0.204753258,0.143594497,-0.122171923,-0.018349454
2012-12-01,-0.038801583,0.210913681,-0.109682414,-0.077816102,-0.041217261,0.2358687,-0.207620872,0.228807394
2013-01-01,0.064659796,0.340416701,0.021340657,-0.268993606,0.081889448,0.094739596,-0.232397278,-0.282281351
2013-02-01,-0.133129425,0.383743718,-0.031170002,-0.266391723,0.000949964,0.129502921,-0.165875364,-0.037586491
2013-03-01,0.274027865,-0.404921222,-0.786438885,-0.117567372,-0.119489795,-0.090579427,-0.233877492,-0.17539318
2013-04-01,0.177566689,0.244843272,-0.123468063,-0.058024737,-0.047577966,0.128101399,-0.191248549,-0.022713351
2013-05-01,-0.067002102,0.388700318,-0.03183511,-0.177073939,0.047030671,0.039347225,-0.29786734,-0.060858566
2013-06-01,0.02742179,0.23202939,-0.093628147,-0.299066856,0.045981508,0.241134515,-0.084691993,0.105279523
2013-07-01,0.252211026,0.135483668,-0.149027642,-0.22194823,0.093611981,0.009688896,-0.240251411,-0.215766335
2013-08-01,-0.102122345,0.22424711,-0.225038043,-0.154801812,-0.000734989,0.225143824,-0.097760668,0.149868061
2013-09-01,0.024579179,0.047693215,-0.364564265,-0.135271819,-0.060623652,0.115581871,-0.17272698,0.017192455
2013-10-01,0.174470427,0.210131073,-0.132004553,-0.002343347,0.084123557,0.30655983,-0.179385027,0.066054731
2013-11-01,-0.154529794,0.24985439,-0.189893663,-0.178084439,-0.004898265,-0.064934003,-0.216640598,-0.085898074
2013-12-01,0.03416075,0.257347117,-0.122245771,-0.139844488,0.111752925,0.134789596,-0.220169395,-0.01843188
2014-01-01,0.307042281,0.096111402,-0.18560387,-0.12953767,0.08087663,0.254133745,-0.31881656,-0.14913131
2014-02-01,-0.063908985,0.100565805,-0.377549845,-0.088244823,-0.093939521,0.137100143,-0.018146342,0.196998404
2014-03-01,-0.151912124,0.221655709,-0.228243084,-0.095353855,-0.042556503,0.07132373,-0.123189887,-0.0375773
2014-04-01,-0.037391378,0.156741251,-0.123397329,-0.031414684,0.092437913,0.241215228,-0.316162467,-0.059049055
2014-05-01,0.03709022,0.090481457,-0.28708393,-0.044214225,-0.023043969,0.157800959,-0.23523747,0.038624103
2014-06-01,-0.063712855,0.177260206,-0.188693904,-0.105690252,0.04954766,0.135646516,-0.302118709,-0.024845446
2014-07-01,-0.096857034,0.059474281,-0.180053172,-0.016915002,-0.030107949,0.130735225,-0.258590561,0.107387005
2014-08-01,0.160275861,-0.001694251,-0.268546133,-0.14896036,0.066256109,0.183962552,-0.209993264,-0.237839106
2014-09-01,0.035249404,0.126191013,-0.175932819,-0.174586057,0.057405261,0.095455398,-0.191323673,-0.209223536
2014-10-01,0.017842723,0.037040855,-0.273163258,-0.085889048,-0.023169423,0.234407545,-0.126799596,-0.184851177
2014-11-01,-0.093275087,0.101437317,-0.338317535,-0.131430373,-0.040779807,-0.078072683,-0.191932822,-0.169582081
2014-12-01,0.154927513,-0.129710252,-0.429121146,-0.054633918,0.098792009,0.215906254,-0.237732912,-0.064014988
2015-01-01,0.208148421,-0.169382075,-0.479720747,0.008846773,-0.073249379,0.066616604,-0.130566349,-0.197754584
2015-02-01,0.043732341,0.932853806,0.551955588,-0.208866654,0.295013635,0.399411279,-0.233715209,-0.202739342
2015-03-01,0.066984661,0.067155835,-0.205250479,-0.264420662,0.037841909,0.11912459,-0.033346932,-0.057777033
2015-04-01,0.087852982,0.003816172,-0.213281105,0.089253456,0.018071612,0.007193477,-0.27622151,-0.085669778
2015-05-01,0.00064705,0.400028267,0.218280352,-0.131769995,0.172796066,0.089696186,-0.006051513,-0.056100924
2015-06-01,0.089839993,-0.159596158,-0.156536665,-0.102622986,0.187309723,0.116325011,-0.165393333,-0.062306875
2015-07-01,-0.121051545,-0.068955266,-0.391891933,-0.082591691,0.019862575,0.161095877,-0.082016611,-0.074008113
2015-08-01,0.209995337,-0.005530879,-0.254313005,-0.110102499,0.034538246,0.066560584,0.040282583,-0.115977069
2015-09-01,0.25497099,-0.173096781,-0.283466538,-0.0929428,0.122829404,0.248528272,-0.033406799,-0.10765306
2015-10-01,-0.00154939,0.459366294,0.049181561,0.028857783,0.102481948,0.054094263,-0.219987075,0.027283161
2015-11-01,0.140984858,0.122327063,-0.094971654,-0.15519328,0.214638078,-0.015534492,-0.10254639,-0.261345168
2015-12-01,0.137752392,-0.09893202,-0.318694201,-0.075667648,0.041915409,0.000593878,-0.148655292,0.080283631
2016-01-01,-0.065714943,0.100236339,-0.226268501,-0.165250013,0.078588277,0.352023712,0.183945911,-0.21405924
2016-02-01,0.224414435,0.086501671,-0.176134668,0.073719055,0.043839943,0.025179543,0.018847113,-0.02158855
2016-03-01,0.076806361,0.58094811,0.273575,0.03924544,0.217543695,0.064675321,-0.262399236,0.042000863
2016-04-01,0.099032989,0.228146842,-0.039168284,0.110402011,0.007561556,0.038722436,-0.125411963,0.018777641
2016-05-01,0.132390452,-0.003501242,-0.211759686,-0.085231281,0.114364227,0.072321982,-0.224791288,-0.093112373
2016-06-01,-0.020851402,0.19295434,-0.127414317,0.002570101,-0.033609431,0.053164043,0.034945721,-4.77E-05
2016-07-01,-0.007258048,-0.125406148,-0.398958435,0.026087273,-0.068557224,-0.071328784,-0.184385495,-0.198071112
2016-08-01,0.153632951,0.149607172,0.039895771,-0.035850238,0.134462282,0.148118873,-0.09215362,0.037327415
2016-09-01,-0.037277897,0.200573858,-0.023935386,-0.151315339,0.068789985,0.08856225,-0.055611054,-0.101986105
2016-10-01,0.012277381,0.055940588,-0.076748973,-0.15438438,0.079479067,0.042603622,-0.054208879,-0.106483632
2016-11-01,0.114799557,-0.192298099,-0.288891212,-0.222826521,0.201442707,0.132475696,-0.263506391,0.00135913
2016-12-01,-0.255925477,0.364182669,0.055318612,-0.233993936,0.086446911,-0.190293282,-0.071101751,-0.145050607
2017-01-01,0.061878298,0.087801696,-0.029823704,0.056540501,0.111321327,0.232181652,-0.17411915,0.128714391
2017-02-01,0.111445436,-0.181633225,-0.332055622,0.033316438,0.073158481,0.076115865,-0.317801211,0.081275456
2017-03-01,-0.025732843,-0.063123394,-0.240841537,-0.12880107,0.069018535,0.008662964,-0.114839537,-0.059751155
2017-04-01,-0.187340836,0.335915583,0.032592813,-0.037087512,0.042103056,0.193306363,-0.079519506,0.059468155
